order_id,shop_id,user_id,order_amount,total_items,payment_method,Date,Time
4510,75,727,256,2,cash,3/29/2017,1:36:49 AM
719,60,727,177,1,credit_card,3/1/2017,11:08:20 AM
3614,65,727,154,1,credit_card,3/27/2017,2:44:50 AM
2342,19,727,326,2,debit,3/2/2017,11:14:16 PM
1806,15,727,306,2,debit,3/27/2017,7:12:36 AM
1580,40,727,161,1,credit_card,3/26/2017,7:49:30 AM
272,12,727,402,2,credit_card,3/24/2017,10:40:18 PM
3332,97,728,162,1,cash,3/5/2017,5:24:08 PM
3398,18,728,312,2,debit,3/13/2017,11:18:04 PM
3505,76,728,310,2,credit_card,3/3/2017,11:38:28 AM
4264,38,728,570,3,credit_card,3/9/2017,3:22:09 PM
3142,6,728,561,3,debit,3/19/2017,6:09:30 PM
1943,77,728,624,4,debit,3/29/2017,10:24:22 PM
463,95,728,336,2,cash,3/28/2017,5:10:44 AM
3484,71,728,492,3,credit_card,3/13/2017,11:07:48 PM
2617,99,728,390,2,debit,3/9/2017,2:13:57 PM
1439,50,728,386,2,credit_card,3/9/2017,8:16:29 AM
2208,51,728,187,1,cash,3/6/2017,11:47:06 PM
1448,20,728,127,1,credit_card,3/29/2017,12:17:24 PM
1359,3,728,148,1,cash,3/16/2017,10:51:02 AM
4473,35,728,328,2,debit,3/15/2017,8:43:35 PM
2878,95,728,336,2,cash,3/22/2017,7:18:23 PM
249,33,728,173,1,cash,3/29/2017,10:04:06 PM
3031,99,729,585,3,cash,3/10/2017,6:26:19 AM
4872,63,729,136,1,cash,3/2/2017,6:49:19 AM
4532,71,729,328,2,cash,3/21/2017,6:50:57 PM
1037,46,729,166,1,debit,3/27/2017,5:58:38 AM
2129,92,729,180,2,credit_card,3/3/2017,5:26:32 PM
3299,14,729,348,3,debit,3/18/2017,11:26:03 PM
3627,27,729,676,4,credit_card,3/9/2017,6:22:31 PM
2857,54,729,266,2,debit,3/29/2017,6:48:36 AM
4494,37,729,284,2,cash,3/7/2017,11:17:15 PM
1470,15,729,153,1,cash,3/26/2017,2:30:02 PM
1020,63,730,272,2,cash,3/7/2017,3:00:22 PM
2090,41,730,236,2,debit,3/24/2017,10:06:27 AM
1743,31,730,387,3,cash,3/14/2017,1:28:09 AM
2400,15,730,306,2,debit,3/16/2017,9:51:12 AM
977,25,730,130,1,cash,3/1/2017,8:05:48 PM
3364,92,730,90,1,credit_card,3/11/2017,11:20:31 PM
4227,58,730,276,2,cash,3/19/2017,3:56:05 AM
3915,48,730,234,2,debit,3/14/2017,1:30:46 PM
1658,95,730,504,3,cash,3/17/2017,1:02:10 PM
3766,99,730,195,1,cash,3/7/2017,1:44:31 PM
4958,69,730,393,3,credit_card,3/22/2017,12:09:12 PM
3631,24,730,560,4,debit,3/16/2017,8:13:45 AM
1853,66,730,322,2,cash,3/8/2017,7:04:59 PM
4229,66,730,322,2,cash,3/11/2017,11:02:19 AM
232,27,730,338,2,cash,3/3/2017,5:49:46 AM
2995,99,731,195,1,debit,3/14/2017,6:07:32 AM
17,17,731,176,1,cash,3/21/2017,4:23:38 AM
2860,98,731,399,3,cash,3/18/2017,11:57:40 AM
1095,82,731,177,1,credit_card,3/21/2017,3:36:41 AM
2892,82,731,354,2,credit_card,3/6/2017,11:18:09 PM
3183,99,731,390,2,cash,3/9/2017,2:42:43 AM
3619,76,731,155,1,credit_card,3/28/2017,1:10:23 AM
1035,45,731,568,4,cash,3/26/2017,1:02:28 AM
2364,74,731,459,3,credit_card,3/28/2017,7:46:20 AM
4987,100,731,111,1,cash,3/30/2017,7:01:59 AM
2667,6,731,374,2,debit,3/2/2017,11:01:32 AM
1626,9,731,354,3,cash,3/11/2017,4:34:00 PM
2153,45,731,284,2,debit,3/14/2017,3:12:10 PM
3942,66,731,161,1,cash,3/25/2017,2:54:01 PM
3571,44,731,288,2,credit_card,3/3/2017,6:35:46 PM
2177,97,731,162,1,cash,3/21/2017,11:29:43 AM
662,25,731,130,1,credit_card,3/7/2017,9:52:45 AM
2906,27,731,507,3,debit,3/19/2017,9:13:53 AM
682,81,731,531,3,credit_card,3/25/2017,9:48:28 AM
3121,70,731,173,1,cash,3/21/2017,5:34:36 PM
1819,47,732,145,1,credit_card,3/22/2017,5:39:32 AM
446,52,732,292,2,debit,3/2/2017,7:24:23 AM
4355,86,732,390,3,cash,3/16/2017,8:14:23 AM
921,51,732,187,1,debit,3/7/2017,12:27:43 PM
1693,21,732,426,3,debit,3/24/2017,6:54:38 AM
930,83,732,387,3,credit_card,3/3/2017,4:00:59 PM
108,12,732,201,1,credit_card,3/21/2017,8:26:18 PM
3518,11,732,736,4,debit,3/20/2017,8:36:02 AM
3951,86,732,260,2,credit_card,3/22/2017,5:45:21 AM
4864,74,732,306,2,debit,3/7/2017,4:36:05 AM
458,75,732,256,2,credit_card,3/6/2017,2:32:31 AM
3359,81,732,354,2,debit,3/9/2017,3:15:00 AM
250,77,732,156,1,debit,3/20/2017,4:20:22 AM
1846,29,733,489,3,cash,3/23/2017,2:08:33 AM
2055,53,733,112,1,cash,3/29/2017,5:54:37 AM
2821,2,733,94,1,debit,3/3/2017,10:43:52 PM
3765,29,733,489,3,credit_card,3/2/2017,11:18:15 AM
269,56,733,234,2,credit_card,3/7/2017,3:50:19 AM
4851,71,733,328,2,cash,3/28/2017,12:29:12 AM
2862,8,733,396,3,credit_card,3/28/2017,10:47:48 PM
1130,17,733,528,3,credit_card,3/12/2017,12:25:51 PM
1222,64,733,133,1,credit_card,3/16/2017,9:11:50 AM
1336,34,733,244,2,cash,3/22/2017,5:32:21 PM
2596,43,733,543,3,debit,3/14/2017,6:18:35 PM
2672,90,733,356,2,debit,3/17/2017,5:23:48 PM
2249,95,733,336,2,debit,3/19/2017,4:14:28 PM
2764,94,733,134,1,credit_card,3/12/2017,1:51:15 AM
4142,54,733,1064,8,debit,3/7/2017,5:05:18 PM
4572,70,733,346,2,credit_card,3/8/2017,12:04:33 AM
2641,62,733,160,1,cash,3/9/2017,3:57:26 PM
4167,32,734,202,2,credit_card,3/1/2017,1:09:59 AM
3047,79,734,543,3,cash,3/22/2017,3:52:33 PM
1064,44,734,144,1,credit_card,3/3/2017,7:48:26 AM
2259,12,734,402,2,credit_card,3/19/2017,8:14:41 AM
1983,99,734,585,3,debit,3/14/2017,12:30:50 PM
4791,18,734,312,2,credit_card,3/26/2017,6:36:34 AM
157,84,734,306,2,credit_card,3/4/2017,8:05:10 AM
2049,97,734,324,2,cash,3/11/2017,5:13:24 PM
1490,84,734,153,1,credit_card,3/30/2017,11:34:52 AM
979,90,734,712,4,credit_card,3/16/2017,2:09:22 AM
1492,17,734,176,1,cash,3/28/2017,3:24:42 PM
2543,5,734,284,2,cash,3/30/2017,12:54:44 AM
3788,64,734,399,3,debit,3/25/2017,10:30:39 PM
546,37,734,568,4,cash,3/21/2017,8:56:24 PM
189,17,734,176,1,cash,3/11/2017,10:36:23 AM
2868,22,734,146,1,cash,3/8/2017,3:00:28 AM
699,40,734,483,3,cash,3/1/2017,7:05:33 AM
3227,34,734,366,3,debit,3/23/2017,8:12:59 PM
226,98,734,133,1,cash,3/8/2017,9:43:51 PM
767,3,734,296,2,debit,3/6/2017,2:13:26 PM
5000,44,734,288,2,debit,3/18/2017,3:48:18 PM
4172,81,734,708,4,cash,3/7/2017,3:01:45 PM
1191,1,734,316,2,debit,3/3/2017,3:40:15 AM
3919,59,734,178,1,cash,3/5/2017,12:45:13 AM
915,57,735,294,2,credit_card,3/20/2017,11:56:13 PM
2448,56,735,117,1,debit,3/3/2017,10:36:10 AM
4340,19,735,163,1,credit_card,3/12/2017,4:30:56 PM
342,54,735,399,3,credit_card,3/17/2017,10:49:05 PM
3180,68,735,136,1,cash,3/9/2017,9:09:19 PM
2287,49,735,387,3,credit_card,3/24/2017,2:19:24 PM
3923,18,735,312,2,cash,3/21/2017,6:06:38 AM
2750,4,735,384,3,cash,3/21/2017,3:57:00 PM
4313,34,735,122,1,debit,3/24/2017,4:55:16 AM
1554,18,735,312,2,cash,3/6/2017,7:58:54 PM
2505,81,735,177,1,cash,3/6/2017,10:08:08 PM
2849,13,735,480,3,credit_card,3/26/2017,3:52:53 PM
1647,77,735,468,3,debit,3/25/2017,7:37:51 PM
4293,35,735,164,1,debit,3/12/2017,6:33:43 AM
1440,37,736,426,3,credit_card,3/30/2017,7:53:47 PM
371,22,736,292,2,credit_card,3/18/2017,10:01:00 AM
4153,22,736,146,1,credit_card,3/12/2017,11:16:54 AM
1876,64,736,399,3,cash,3/2/2017,8:17:11 AM
3746,61,736,474,3,debit,3/18/2017,11:19:55 AM
3825,43,736,724,4,credit_card,3/25/2017,5:34:51 PM
4551,40,736,161,1,credit_card,3/7/2017,2:38:49 AM
3260,13,736,320,2,cash,3/30/2017,6:21:48 AM
1329,26,736,704,4,debit,3/5/2017,11:22:12 PM
2902,88,736,528,3,credit_card,3/15/2017,6:37:18 PM
2572,58,736,276,2,credit_card,3/8/2017,9:41:58 AM
4422,42,736,704,2,credit_card,3/1/2017,12:19:49 PM
834,16,736,156,1,credit_card,3/26/2017,3:45:23 AM
3888,73,736,330,2,debit,3/8/2017,11:42:26 AM
3122,82,736,354,2,credit_card,3/14/2017,1:54:22 AM
700,17,736,704,4,credit_card,3/8/2017,9:50:21 PM
2419,69,736,393,3,credit_card,3/18/2017,10:56:01 PM
3262,68,736,136,1,debit,3/20/2017,4:30:14 PM
394,69,736,131,1,cash,3/19/2017,8:59:39 PM
1952,45,736,284,2,debit,3/7/2017,4:56:18 AM
3365,44,737,144,1,cash,3/17/2017,7:42:58 PM
3616,30,737,612,4,cash,3/2/2017,4:46:44 PM
4306,28,737,492,3,credit_card,3/13/2017,10:22:06 AM
4270,72,737,160,1,credit_card,3/15/2017,1:51:14 PM
1762,41,737,118,1,cash,3/2/2017,1:36:40 PM
4051,44,737,144,1,credit_card,3/22/2017,4:53:10 PM
4347,82,737,354,2,cash,3/24/2017,5:43:56 PM
3553,81,737,354,2,debit,3/16/2017,9:44:03 PM
2266,56,737,117,1,cash,3/26/2017,5:54:00 AM
4086,19,737,326,2,cash,3/6/2017,8:07:28 PM
536,9,737,236,2,credit_card,3/17/2017,10:40:38 PM
1152,90,737,712,4,debit,3/27/2017,1:35:10 PM
4721,35,738,164,1,cash,3/9/2017,9:07:14 AM
3527,88,738,528,3,credit_card,3/23/2017,7:36:39 PM
1759,29,738,326,2,cash,3/1/2017,11:04:07 PM
4559,26,738,176,1,credit_card,3/6/2017,5:29:24 PM
1863,39,738,536,4,cash,3/1/2017,12:08:09 AM
2431,6,738,374,2,cash,3/30/2017,10:37:22 AM
1389,63,738,272,2,debit,3/27/2017,8:49:51 PM
1660,92,738,180,2,cash,3/11/2017,6:38:53 PM
4131,67,738,262,2,debit,3/11/2017,11:21:20 PM
295,11,738,184,1,cash,3/6/2017,10:03:26 AM
4159,19,738,326,2,credit_card,3/10/2017,7:07:32 PM
1997,30,738,153,1,cash,3/29/2017,6:15:25 AM
2022,63,738,272,2,cash,3/2/2017,6:47:03 AM
1168,1,738,158,1,debit,3/16/2017,12:21:56 AM
4123,3,738,148,1,debit,3/16/2017,11:31:28 PM
4685,2,738,282,3,credit_card,3/19/2017,11:38:24 PM
1067,17,738,176,1,credit_card,3/9/2017,2:07:18 AM
476,55,738,171,1,debit,3/11/2017,3:41:05 PM
2804,69,738,262,2,cash,3/24/2017,3:58:05 AM
3408,27,739,338,2,cash,3/8/2017,7:43:40 AM
4052,29,739,489,3,cash,3/19/2017,5:18:39 AM
1488,13,739,160,1,credit_card,3/8/2017,12:10:05 PM
4993,49,739,258,2,debit,3/24/2017,1:48:08 PM
57,53,739,560,5,credit_card,3/18/2017,8:45:21 AM
2304,77,739,312,2,cash,3/26/2017,1:45:05 AM
3265,16,739,312,2,debit,3/28/2017,7:54:40 AM
1832,70,739,519,3,credit_card,3/22/2017,8:59:57 AM
878,51,739,374,2,cash,3/9/2017,8:35:27 PM
1596,87,739,149,1,debit,3/16/2017,4:19:55 PM
3876,20,739,381,3,debit,3/11/2017,7:25:09 AM
2538,38,739,380,2,credit_card,3/6/2017,11:11:48 PM
2019,42,739,352,1,debit,3/1/2017,12:42:26 PM
641,18,739,468,3,cash,3/20/2017,10:10:37 AM
3216,97,739,486,3,credit_card,3/14/2017,8:32:52 AM
3502,81,739,354,2,debit,3/23/2017,3:24:49 PM
1912,42,739,704,2,cash,3/7/2017,5:42:52 AM
3414,65,739,308,2,credit_card,3/9/2017,7:55:19 AM
4213,26,740,528,3,cash,3/21/2017,1:57:43 PM
2248,15,740,459,3,credit_card,3/29/2017,5:01:03 AM
4291,51,740,374,2,credit_card,3/15/2017,12:09:33 PM
4269,67,740,393,3,credit_card,3/27/2017,5:59:03 AM
4036,73,740,330,2,debit,3/3/2017,12:39:34 PM
3192,52,740,146,1,cash,3/21/2017,5:18:18 AM
1426,98,740,133,1,cash,3/16/2017,10:21:14 PM
965,50,740,386,2,debit,3/6/2017,10:23:44 PM
104,53,740,224,2,cash,3/17/2017,7:29:30 AM
2671,18,740,780,5,debit,3/12/2017,10:44:22 PM
3773,54,740,266,2,debit,3/20/2017,2:38:56 AM
4568,72,740,160,1,debit,3/7/2017,3:30:37 PM
2637,39,740,134,1,cash,3/13/2017,6:59:52 AM
2332,67,741,131,1,credit_card,3/19/2017,12:25:12 AM
4113,86,741,260,2,debit,3/18/2017,1:10:22 AM
4135,48,741,117,1,cash,3/12/2017,7:42:05 PM
4563,51,741,187,1,debit,3/6/2017,3:47:21 AM
3234,25,741,390,3,debit,3/9/2017,11:43:34 AM
2237,93,741,114,1,credit_card,3/1/2017,6:59:40 PM
4005,35,741,328,2,debit,3/28/2017,1:27:00 AM
2775,68,741,136,1,debit,3/26/2017,10:42:33 PM
1315,89,741,588,3,cash,3/19/2017,11:00:52 AM
2776,81,741,531,3,debit,3/20/2017,9:15:50 AM
1904,82,741,354,2,credit_card,3/1/2017,12:11:51 PM
1487,11,741,184,1,credit_card,3/11/2017,3:04:51 AM
4813,37,741,426,3,cash,3/11/2017,3:21:08 PM
4116,71,741,492,3,debit,3/19/2017,12:18:21 AM
2217,91,741,320,2,cash,3/21/2017,8:46:34 AM
99,79,741,181,1,debit,3/16/2017,12:16:22 AM
3711,81,741,354,2,credit_card,3/21/2017,7:15:10 PM
1836,14,742,116,1,cash,3/4/2017,9:29:48 AM
4908,65,742,154,1,cash,3/8/2017,12:37:40 AM
2675,19,742,326,2,debit,3/20/2017,7:24:31 AM
3622,81,742,354,2,debit,3/18/2017,2:48:01 AM
3111,1,742,158,1,credit_card,3/25/2017,7:17:19 PM
2376,51,742,374,2,credit_card,3/17/2017,5:19:05 PM
136,58,742,276,2,debit,3/19/2017,5:25:58 PM
2074,67,742,524,4,credit_card,3/13/2017,10:11:51 AM
1694,38,742,190,1,debit,3/18/2017,2:49:07 PM
2840,24,742,140,1,debit,3/20/2017,2:16:57 PM
4625,83,742,129,1,credit_card,3/15/2017,11:16:09 PM
2928,14,742,348,3,credit_card,3/20/2017,10:50:39 AM
286,77,742,156,1,cash,3/14/2017,2:40:32 AM
2115,54,742,133,1,debit,3/27/2017,7:19:56 PM
215,54,742,399,3,credit_card,3/27/2017,3:28:24 AM
906,89,742,588,3,cash,3/20/2017,1:55:19 PM
866,98,742,133,1,debit,3/29/2017,4:20:55 PM
2793,27,742,169,1,credit_card,3/28/2017,2:08:13 AM
4609,82,743,354,2,cash,3/13/2017,10:30:55 AM
3103,89,743,588,3,cash,3/30/2017,12:48:48 PM
2312,87,743,149,1,cash,3/4/2017,3:05:38 PM
67,66,743,322,2,cash,3/1/2017,10:40:40 AM
1301,14,743,116,1,debit,3/22/2017,7:05:35 PM
1436,96,743,459,3,cash,3/23/2017,2:21:02 AM
1651,58,743,138,1,cash,3/22/2017,1:53:44 PM
3861,99,743,195,1,debit,3/10/2017,3:16:30 PM
1539,41,743,236,2,credit_card,3/14/2017,12:24:02 PM
344,63,743,136,1,credit_card,3/7/2017,1:45:34 AM
874,99,743,195,1,credit_card,3/11/2017,10:31:27 AM
1271,57,743,294,2,cash,3/1/2017,5:37:40 AM
3520,37,744,426,3,credit_card,3/23/2017,12:25:33 PM
3323,51,744,187,1,debit,3/27/2017,9:33:13 AM
2306,93,744,228,2,credit_card,3/2/2017,5:50:53 PM
1093,81,744,354,2,debit,3/2/2017,8:11:11 PM
1036,93,744,342,3,debit,3/28/2017,7:37:00 PM
76,84,744,459,3,cash,3/6/2017,12:39:27 AM
980,42,744,352,1,debit,3/12/2017,1:09:04 PM
3351,16,744,312,2,debit,3/26/2017,5:13:37 AM
2602,81,744,354,2,cash,3/8/2017,10:05:57 PM
606,1,744,316,2,cash,3/20/2017,7:08:23 PM
1425,61,744,316,2,cash,3/15/2017,10:49:41 AM
3293,25,744,260,2,debit,3/14/2017,1:25:49 PM
91,50,744,193,1,debit,3/2/2017,6:36:55 AM
4178,58,744,276,2,debit,3/17/2017,7:58:15 AM
4790,23,744,312,2,credit_card,3/5/2017,11:29:07 AM
739,76,744,465,3,debit,3/4/2017,5:19:55 AM
4456,50,744,386,2,debit,3/15/2017,11:25:04 AM
1468,7,745,112,1,cash,3/14/2017,2:32:32 AM
2396,20,745,127,1,credit_card,3/28/2017,10:36:10 PM
3479,84,745,459,3,credit_card,3/6/2017,7:09:55 AM
847,100,745,111,1,credit_card,3/12/2017,3:46:08 AM
3957,52,745,146,1,debit,3/1/2017,12:44:32 AM
745,60,745,531,3,debit,3/8/2017,7:33:34 AM
1027,71,745,492,3,debit,3/18/2017,2:25:45 PM
4530,10,745,148,1,cash,3/16/2017,12:05:55 AM
3310,43,745,362,2,cash,3/25/2017,1:24:41 PM
3405,25,745,390,3,credit_card,3/22/2017,5:42:27 PM
3880,40,745,483,3,cash,3/20/2017,10:37:45 PM
1906,20,745,254,2,debit,3/20/2017,1:03:35 AM
1139,70,745,346,2,credit_card,3/18/2017,6:34:56 AM
3589,93,745,228,2,debit,3/9/2017,8:11:37 AM
120,98,745,266,2,credit_card,3/17/2017,8:34:44 PM
2313,79,745,724,4,debit,3/27/2017,9:26:31 AM
4416,65,745,154,1,credit_card,3/9/2017,3:34:57 AM
196,37,745,426,3,credit_card,3/1/2017,3:00:39 AM
2780,96,745,306,2,credit_card,3/28/2017,2:22:06 PM
2128,83,745,774,6,cash,3/27/2017,6:59:46 AM
1495,7,745,560,5,credit_card,3/18/2017,1:08:46 AM
3716,22,745,146,1,debit,3/25/2017,3:18:40 PM
4245,59,745,534,3,cash,3/11/2017,11:13:45 PM
855,55,746,342,2,cash,3/21/2017,3:18:04 PM
207,16,746,156,1,cash,3/9/2017,9:53:32 PM
882,19,746,326,2,credit_card,3/21/2017,12:58:07 PM
2118,10,746,296,2,credit_card,3/23/2017,2:08:16 AM
3028,86,746,130,1,credit_card,3/27/2017,4:59:41 PM
4260,7,746,112,1,credit_card,3/11/2017,1:52:12 AM
2107,96,746,153,1,cash,3/6/2017,3:31:21 PM
1113,48,746,234,2,credit_card,3/9/2017,1:46:38 AM
253,76,746,310,2,cash,3/6/2017,3:21:58 PM
4736,20,746,508,4,credit_card,3/2/2017,3:17:32 PM
3718,13,746,160,1,cash,3/1/2017,8:36:10 AM
2748,21,746,284,2,credit_card,3/4/2017,3:13:22 PM
106,13,746,320,2,cash,3/16/2017,3:04:15 PM
2600,72,746,160,1,debit,3/4/2017,10:23:24 AM
3294,20,746,254,2,debit,3/30/2017,11:34:53 AM
3829,7,746,112,1,credit_card,3/28/2017,8:08:33 AM
3016,32,746,101,1,debit,3/29/2017,6:22:45 PM
4497,22,746,146,1,debit,3/20/2017,10:56:40 PM
4292,94,746,402,3,credit_card,3/23/2017,8:48:09 PM
3914,81,746,354,2,debit,3/1/2017,12:04:45 PM
1,53,746,224,2,cash,3/13/2017,12:36:56 PM
4220,92,747,90,1,credit_card,3/25/2017,8:16:58 PM
599,2,747,188,2,cash,3/26/2017,11:47:45 PM
1340,83,747,387,3,cash,3/24/2017,3:13:34 PM
2370,15,747,459,3,credit_card,3/28/2017,12:18:43 PM
1529,65,747,616,4,debit,3/10/2017,10:22:04 AM
2274,42,747,704,2,debit,3/27/2017,8:48:19 PM
206,89,747,588,3,debit,3/4/2017,4:01:38 AM
3998,71,747,328,2,debit,3/28/2017,8:40:57 AM
4798,59,747,534,3,cash,3/15/2017,4:31:27 AM
1547,1,747,158,1,debit,3/1/2017,1:08:33 AM
1464,19,747,489,3,cash,3/26/2017,2:07:03 PM
3335,53,748,112,1,cash,3/13/2017,12:50:32 PM
4906,38,748,760,4,debit,3/30/2017,5:21:52 PM
1601,39,748,268,2,credit_card,3/23/2017,11:22:41 PM
1509,53,748,224,2,debit,3/13/2017,6:25:35 AM
2534,94,748,134,1,credit_card,3/8/2017,8:14:17 AM
4682,76,748,155,1,debit,3/29/2017,7:39:06 PM
433,93,748,228,2,debit,3/7/2017,1:02:12 AM
3839,17,748,176,1,cash,3/11/2017,8:16:53 PM
1110,43,748,543,3,debit,3/17/2017,3:16:56 PM
2499,75,748,256,2,credit_card,3/11/2017,6:58:23 PM
485,59,748,534,3,debit,3/18/2017,2:37:02 PM
2510,57,748,147,1,credit_card,3/4/2017,3:59:13 AM
2472,25,748,260,2,credit_card,3/5/2017,2:57:10 AM
424,46,748,332,2,debit,3/12/2017,6:36:19 AM
461,70,748,346,2,credit_card,3/27/2017,2:30:33 PM
3000,59,748,712,4,debit,3/12/2017,1:42:11 PM
2540,76,749,155,1,credit_card,3/8/2017,6:29:36 PM
3302,71,749,328,2,credit_card,3/4/2017,7:49:36 AM
2894,31,749,258,2,credit_card,3/23/2017,7:02:17 PM
1043,8,749,132,1,cash,3/30/2017,8:43:34 AM
1674,58,749,414,3,debit,3/21/2017,8:27:14 PM
818,36,749,260,2,credit_card,3/19/2017,2:17:47 AM
1399,86,749,130,1,debit,3/21/2017,2:41:02 AM
399,22,749,438,3,cash,3/13/2017,2:53:54 PM
2434,74,749,306,2,cash,3/2/2017,11:59:52 AM
1695,65,749,308,2,cash,3/3/2017,12:50:19 PM
3635,65,749,462,3,credit_card,3/23/2017,6:35:00 AM
381,15,749,153,1,credit_card,3/9/2017,8:30:06 AM
2743,65,749,616,4,cash,3/19/2017,8:00:31 PM
1014,91,749,160,1,debit,3/17/2017,1:15:12 PM
2619,81,749,354,2,debit,3/11/2017,9:22:57 PM
3672,35,749,492,3,credit_card,3/28/2017,12:40:36 PM
4371,76,749,310,2,credit_card,3/1/2017,3:48:05 AM
452,63,749,272,2,credit_card,3/24/2017,10:15:46 AM
1595,10,749,592,4,credit_card,3/29/2017,1:24:51 PM
187,93,749,228,2,credit_card,3/6/2017,3:43:29 AM
1190,41,750,118,1,credit_card,3/27/2017,10:39:02 AM
3077,18,750,468,3,cash,3/14/2017,2:08:36 AM
1538,43,750,543,3,credit_card,3/11/2017,1:20:57 PM
3147,28,750,492,3,credit_card,3/1/2017,5:33:31 AM
3038,31,750,258,2,debit,3/25/2017,4:11:44 PM
3763,72,750,320,2,credit_card,3/14/2017,12:07:43 PM
3960,72,750,160,1,credit_card,3/28/2017,5:04:41 AM
2768,30,751,306,2,debit,3/12/2017,12:24:58 AM
971,43,751,181,1,credit_card,3/23/2017,4:20:01 AM
1553,99,751,195,1,cash,3/21/2017,6:28:35 AM
2558,36,751,130,1,credit_card,3/17/2017,2:28:54 PM
3531,17,751,176,1,credit_card,3/14/2017,4:09:54 PM
2339,58,751,276,2,credit_card,3/11/2017,2:05:34 PM
4898,15,751,306,2,credit_card,3/21/2017,7:22:09 PM
2647,49,751,258,2,cash,3/15/2017,12:39:08 AM
614,35,751,656,4,debit,3/11/2017,8:59:08 AM
2739,39,751,134,1,debit,3/14/2017,1:22:24 PM
1383,69,751,262,2,debit,3/7/2017,5:18:01 PM
100,18,752,780,5,cash,3/6/2017,11:41:16 PM
2223,59,752,534,3,debit,3/21/2017,3:20:05 AM
2962,64,752,266,2,debit,3/20/2017,10:12:41 AM
973,90,752,178,1,cash,3/30/2017,10:04:13 PM
376,35,752,328,2,credit_card,3/28/2017,7:46:04 PM
18,28,752,164,1,credit_card,3/21/2017,12:09:07 PM
3370,52,752,292,2,credit_card,3/8/2017,11:07:52 PM
3684,76,752,465,3,cash,3/8/2017,10:32:33 AM
2825,34,752,366,3,cash,3/23/2017,7:51:43 AM
3376,11,752,184,1,debit,3/8/2017,7:01:33 AM
3494,50,752,579,3,cash,3/5/2017,2:32:31 AM
4004,63,752,136,1,cash,3/27/2017,8:26:46 PM
1498,50,752,386,2,credit_card,3/25/2017,10:29:03 PM
3511,71,752,164,1,debit,3/5/2017,12:32:27 PM
2971,7,752,224,2,credit_card,3/22/2017,11:35:41 AM
3296,98,752,133,1,cash,3/11/2017,4:35:24 PM
3270,75,752,128,1,credit_card,3/16/2017,8:54:53 PM
222,57,753,147,1,debit,3/23/2017,7:14:27 AM
4837,94,753,402,3,cash,3/3/2017,11:25:50 AM
3977,38,753,380,2,debit,3/15/2017,8:50:19 PM
1255,11,753,368,2,cash,3/4/2017,7:53:32 PM
2552,37,753,710,5,debit,3/15/2017,3:06:53 AM
4850,45,753,284,2,cash,3/19/2017,3:34:53 PM
1568,12,753,402,2,cash,3/28/2017,2:51:36 PM
3231,76,753,310,2,credit_card,3/5/2017,6:19:43 AM
1135,53,753,224,2,cash,3/29/2017,12:18:19 AM
1145,80,753,290,2,credit_card,3/6/2017,5:29:40 PM
403,59,753,178,1,credit_card,3/13/2017,4:30:22 AM
254,100,753,222,2,debit,3/4/2017,11:23:18 AM
1615,65,753,308,2,credit_card,3/18/2017,1:40:24 AM
4674,53,753,336,3,credit_card,3/9/2017,10:29:57 PM
3655,9,753,118,1,debit,3/28/2017,1:59:04 PM
4481,88,754,528,3,cash,3/25/2017,3:13:50 AM
3078,89,754,980,5,debit,3/13/2017,5:27:58 AM
3109,62,754,320,2,credit_card,3/30/2017,4:24:41 PM
3039,85,754,344,2,debit,3/14/2017,7:22:22 PM
3603,33,754,346,2,credit_card,3/9/2017,6:06:12 PM
687,64,754,266,2,cash,3/3/2017,8:57:27 PM
3150,67,754,393,3,debit,3/30/2017,9:31:11 PM
1859,20,754,127,1,credit_card,3/24/2017,4:57:42 PM
167,14,754,464,4,debit,3/7/2017,7:47:43 PM
4820,9,754,236,2,credit_card,3/29/2017,7:20:25 AM
2390,87,754,745,5,debit,3/10/2017,9:07:31 PM
1954,63,754,272,2,cash,3/6/2017,6:39:47 PM
4579,70,754,692,4,debit,3/20/2017,5:28:56 PM
2468,45,754,710,5,cash,3/4/2017,9:59:46 PM
3288,91,755,480,3,cash,3/26/2017,1:49:21 PM
559,50,755,579,3,debit,3/7/2017,10:45:06 PM
2779,20,755,508,4,cash,3/16/2017,9:06:19 PM
1593,56,755,351,3,debit,3/13/2017,4:06:10 PM
759,74,755,153,1,debit,3/2/2017,9:31:59 PM
655,47,755,145,1,debit,3/17/2017,4:29:08 AM
3846,7,755,112,1,credit_card,3/17/2017,12:49:23 AM
4890,7,755,336,3,cash,3/30/2017,1:34:23 PM
152,16,755,156,1,credit_card,3/3/2017,11:20:40 PM
1570,96,755,306,2,cash,3/11/2017,1:00:37 AM
4238,54,755,266,2,cash,3/18/2017,7:41:14 PM
115,41,755,590,5,cash,3/20/2017,11:15:09 PM
4206,96,755,306,2,credit_card,3/21/2017,6:47:28 PM
1355,83,755,129,1,debit,3/29/2017,12:02:15 AM
1755,64,755,266,2,cash,3/2/2017,3:01:14 PM
3735,19,755,326,2,debit,3/6/2017,10:09:40 PM
770,61,756,632,4,credit_card,3/5/2017,9:56:39 AM
3551,54,756,266,2,debit,3/17/2017,3:16:36 AM
1452,57,756,294,2,credit_card,3/10/2017,2:19:21 AM
2120,99,756,390,2,cash,3/2/2017,7:03:03 PM
